tweet_id,user_id,username,tweet_text,created_at,location,lang,source,reply_count,retweet_count,like_count,quote_count,hashtags,urls,mentions,referenced_tweet_type,reference_reply_count,reference_retweet_count,reference_like_count,reference_quote_count,user_profile_url,tweet_url,reference_user_profile_url,reference_tweet_url
1590365026933956609,1349199919597445120,ConsumedLumbago,"RT @TheHoopCentral: NBA MVP Award tracker, via @bball_ref:

1.) Giannis Antetokounmpo
2.) Luka Doncic 
3.) Donovan Mitchell
4.) Jrue Holiday
5.) Nikola Jokic
6.) Jayson Tatum
7.) Bobby Portis
8.) Pascal Siakam 
9.) Devin Booker
10.) Chris Paul",2022-11-09 10:25:44-05:00,N/A,English (en),Twitter for iPhone,0,304,0,0,N/A,N/A,"@TheHoopCentral (user_id: 3022889996)
@bball_ref (user_id: 68450303)",retweeted,458,304,6774,435,https://twitter.com/ConsumedLumbago,https://twitter.com/ConsumedLumbago/status/1590365026933956609,https://twitter.com/TheHoopCentral,https://twitter.com/TheHoopCentral/status/1589717458407297024
1590529251539046400,1343764290608758788,XalhuDfs,Fred vanvleet over 19.5 points ✅,2022-11-09 21:18:18-05:00,N/A,Dutch (nl),Twitter Web App,0,0,0,0,N/A,N/A,"@TheHoopCentral (user_id: 3022889996)
@bball_ref (user_id: 68450303)",original,N/A,N/A,N/A,N/A,https://twitter.com/XalhuDfs,https://twitter.com/XalhuDfs/status/1590529251539046400,N/A,N/A
1590528621571346432,1455389829366272004,Lobstalocks,"CASH THE FREE PLAY 💰💰💰

✅Fred VanVleet O3.5 threes 🔥

5 threes halfway through the 3rd!

Show some love if you tailed!

#GamblingTwitter 
#NBA https://t.co/zEA6um8vbD",2022-11-09 21:15:48-05:00,N/A,English (en),Twitter for iPhone,0,0,8,0,"#GamblingTwitter
#NBA",https://twitter.com/lobstalocks/status/1590486663326666752,N/A,quoted,0,0,43,1,https://twitter.com/Lobstalocks,https://twitter.com/Lobstalocks/status/1590528621571346432,https://twitter.com/Lobstalocks,https://twitter.com/Lobstalocks/status/1590486663326666752
1590527934028447744,1094276663821643776,jawnieeeee,"@V2Nuk fred vanvleet had stephen curry in purgatory in the finals, i don’t care if he’s locking up kpj too",2022-11-09 21:13:04-05:00,N/A,English (en),Twitter for iPhone,1,0,2,0,N/A,N/A,@V2Nuk (user_id: 1256129294557822976),replied_to,1,0,0,0,https://twitter.com/jawnieeeee,https://twitter.com/jawnieeeee/status/1590527934028447744,https://twitter.com/V2Nuk,https://twitter.com/V2Nuk/status/1590527543597477894
1590527839522390020,3731330292,MarkGabon12,"RT @Ballislife: Undrafted Fred VanVleet played 26 seconds in his NBA debut 6 years ago today. The game was in the middle of 15 DNPs. He continued to work hard and then...

2017: G-League Champion
2019: NBA Champion
2020: Signs 4-Year Deal
2021: Franchise record: PTS in a game
2022: NBA All-Star https://t.co/sCr5bfMivD",2022-11-09 21:12:42-05:00,N/A,English (en),Twitter for Android,0,61,0,0,N/A,N/A,@Ballislife (user_id: 17902401),retweeted,1,61,360,9,https://twitter.com/MarkGabon12,https://twitter.com/MarkGabon12/status/1590527839522390020,https://twitter.com/Ballislife,https://twitter.com/Ballislife/status/1590463708148379648
1590526774869303296,478898798,CurlyKirby,"RT @BenTheBettor: Recap:

Fred VanVleet over 19.5 points (-130) 3u ✅✅✅

CASHES IN THE 3RD QUARTER.

Join my Patreon 👇🏻

https://t.co/6Iv3Qm06Rz https://t.co/wGngafVRDI",2022-11-09 21:08:28-05:00,N/A,English (en),Twitter for iPhone,0,1,0,0,N/A,N/A,@BenTheBettor (user_id: 2778107659),retweeted,0,1,6,0,https://twitter.com/CurlyKirby,https://twitter.com/CurlyKirby/status/1590526774869303296,https://twitter.com/BenTheBettor,https://twitter.com/BenTheBettor/status/1590526204150714368
1590526414704427008,1308596043043483650,tejschaos,IT’S THE FRED VANVLEET AND O.G. ANUNOBY SHOW!!!,2022-11-09 21:07:02-05:00,N/A,English (en),Twitter for iPhone,0,1,2,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/tejschaos,https://twitter.com/tejschaos/status/1590526414704427008,N/A,N/A
1590526255669325824,573118231,jamarbh,RT @keerthikau: 3rd straight game with at least 5 threes for Fred VanVleet.,2022-11-09 21:06:24-05:00,N/A,English (en),Twitter Web App,0,1,0,0,N/A,N/A,@keerthikau (user_id: 337462641),retweeted,0,1,10,0,https://twitter.com/jamarbh,https://twitter.com/jamarbh/status/1590526255669325824,https://twitter.com/keerthikau,https://twitter.com/keerthikau/status/1590525925396926466
1590526204150714368,2778107659,BenTheBettor,"Recap:

Fred VanVleet over 19.5 points (-130) 3u ✅✅✅

CASHES IN THE 3RD QUARTER.

Join my Patreon 👇🏻

https://t.co/6Iv3Qm06Rz https://t.co/wGngafVRDI",2022-11-09 21:06:12-05:00,N/A,English (en),Twitter for iPhone,0,1,6,0,N/A,"http://www.Patreon.com/benthebettor
https://twitter.com/benthebettor/status/1590382616062341120",N/A,quoted,5,27,41,1,https://twitter.com/BenTheBettor,https://twitter.com/BenTheBettor/status/1590526204150714368,https://twitter.com/BenTheBettor,https://twitter.com/BenTheBettor/status/1590382616062341120
1590526139097059328,115070275,GFergz,RT @m_shantz: Fred VanVleet is under 6ft tall yet could kill a man with a slap of his hand.,2022-11-09 21:05:56-05:00,N/A,English (en),Twitter for iPhone,0,3,0,0,N/A,N/A,@m_shantz (user_id: 215107321),retweeted,0,3,14,2,https://twitter.com/GFergz,https://twitter.com/GFergz/status/1590526139097059328,https://twitter.com/m_shantz,https://twitter.com/m_shantz/status/1590525509829791744
1590526059573022721,1471696292019462148,shawnybopicks,"Fred VanVleet O 19.5 Points ✅
#PrizePicks #PlayerProps #NBA https://t.co/TOlQz8iBai https://t.co/UUjhebPAT5",2022-11-09 21:05:37-05:00,N/A,Haitian (ht),Twitter for iPhone,0,0,1,0,"#PrizePicks
#PlayerProps
#NBA","https://twitter.com/shawnybopicks/status/1590526059573022721/photo/1
https://twitter.com/shawnybopicks/status/1590367869225013250",N/A,quoted,0,0,2,1,https://twitter.com/shawnybopicks,https://twitter.com/shawnybopicks/status/1590526059573022721,https://twitter.com/shawnybopicks,https://twitter.com/shawnybopicks/status/1590367869225013250
1590526044582203393,1460789185967792135,enzofiii,"RT @RaptorsBrazil: Fred VanVleet é um monstro, não me canso de falar. O que ele ta fazendo na defesa é um absurdo para um cara de menos de 1.85m",2022-11-09 21:05:34-05:00,N/A,Portuguese (pt),Twitter for Android,0,2,0,0,N/A,N/A,@RaptorsBrazil (user_id: 2595042980),retweeted,0,2,27,0,https://twitter.com/enzofiii,https://twitter.com/enzofiii/status/1590526044582203393,https://twitter.com/RaptorsBrazil,https://twitter.com/RaptorsBrazil/status/1590525226856873987
1590526037947191296,71742712,QueenCaoCao,RT @m_shantz: Fred VanVleet is under 6ft tall yet could kill a man with a slap of his hand.,2022-11-09 21:05:32-05:00,N/A,English (en),Twitter Web App,0,3,0,0,N/A,N/A,@m_shantz (user_id: 215107321),retweeted,0,3,14,2,https://twitter.com/QueenCaoCao,https://twitter.com/QueenCaoCao/status/1590526037947191296,https://twitter.com/m_shantz,https://twitter.com/m_shantz/status/1590525509829791744
1590525956107939841,1351388612840083458,brubotheman,"OG ROUBA BOLAS DEMAIS SLK

ESSE ANO ELE VAI SER PROTAGONISTA

E PRA COMPLETAR FRED VANVLEET DE TRÊS",2022-11-09 21:05:13-05:00,N/A,Portuguese (pt),Twitter for Android,0,0,0,0,N/A,N/A,@m_shantz (user_id: 215107321),original,N/A,N/A,N/A,N/A,https://twitter.com/brubotheman,https://twitter.com/brubotheman/status/1590525956107939841,N/A,N/A
1590525925396926466,337462641,keerthikau,3rd straight game with at least 5 threes for Fred VanVleet.,2022-11-09 21:05:05-05:00,N/A,English (en),Twitter Web App,0,1,10,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/keerthikau,https://twitter.com/keerthikau/status/1590525925396926466,N/A,N/A
1590525858753617920,1338254383147069444,1000waystoslime,God Bless OG Anunoby &amp; Fred Vanvleet,2022-11-09 21:04:49-05:00,N/A,Norwegian (no),Twitter for iPhone,0,0,0,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/1000waystoslime,https://twitter.com/1000waystoslime/status/1590525858753617920,N/A,N/A
1590525824284839936,2595042980,RaptorsBrazil,"JOGA FÁCIL, FRED VANVLEET É MUITO CRAQUE.",2022-11-09 21:04:41-05:00,N/A,Portuguese (pt),Twitter for iPhone,2,1,19,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/RaptorsBrazil,https://twitter.com/RaptorsBrazil/status/1590525824284839936,N/A,N/A
1590525790013493248,32510390,Jttomiyama,FRED VANVLEET IS HIM https://t.co/w9WU9qGGyI,2022-11-09 21:04:33-05:00,N/A,Dutch (nl),Twitter for iPhone,0,0,0,0,N/A,https://twitter.com/Jttomiyama/status/1590525790013493248/photo/1,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/Jttomiyama,https://twitter.com/Jttomiyama/status/1590525790013493248,N/A,N/A
1590525717225570305,65971498,tannieraps,what were y'all saying abt fred vanvleet again i cant seem to remember 🤔,2022-11-09 21:04:16-05:00,N/A,English (en),Twitter Web App,0,0,0,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/tannieraps,https://twitter.com/tannieraps/status/1590525717225570305,N/A,N/A
1590525713362214915,1351388612840083458,brubotheman,FRED VANVLEET,2022-11-09 21:04:15-05:00,N/A,Dutch (nl),Twitter for Android,0,0,0,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/brubotheman,https://twitter.com/brubotheman/status/1590525713362214915,N/A,N/A
1590525624141381632,2595042980,RaptorsBrazil,FRED VANVLEET 👌🏽👌🏽👌🏽,2022-11-09 21:03:53-05:00,N/A,Dutch (nl),Twitter for iPhone,0,0,11,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/RaptorsBrazil,https://twitter.com/RaptorsBrazil/status/1590525624141381632,N/A,N/A
1590525509829791744,215107321,m_shantz,Fred VanVleet is under 6ft tall yet could kill a man with a slap of his hand.,2022-11-09 21:03:26-05:00,N/A,English (en),Twitter for Android,0,3,14,2,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/m_shantz,https://twitter.com/m_shantz/status/1590525509829791744,N/A,N/A
1590525310948102145,1228484954054635521,RafaYurikoo,"RT @RaptorsBrazil: Fred VanVleet é um monstro, não me canso de falar. O que ele ta fazendo na defesa é um absurdo para um cara de menos de 1.85m",2022-11-09 21:02:39-05:00,N/A,Portuguese (pt),Twitter Web App,0,2,0,0,N/A,N/A,@RaptorsBrazil (user_id: 2595042980),retweeted,0,2,27,0,https://twitter.com/RafaYurikoo,https://twitter.com/RafaYurikoo/status/1590525310948102145,https://twitter.com/RaptorsBrazil,https://twitter.com/RaptorsBrazil/status/1590525226856873987
1590525226856873987,2595042980,RaptorsBrazil,"Fred VanVleet é um monstro, não me canso de falar. O que ele ta fazendo na defesa é um absurdo para um cara de menos de 1.85m",2022-11-09 21:02:19-05:00,N/A,Portuguese (pt),Twitter for iPhone,0,2,27,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/RaptorsBrazil,https://twitter.com/RaptorsBrazil/status/1590525226856873987,N/A,N/A
1590525185199083520,30541384,BamaBamaShawty,Fred vanvleet 💥,2022-11-09 21:02:09-05:00,N/A,Dutch (nl),Twitter for iPhone,0,0,0,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/BamaBamaShawty,https://twitter.com/BamaBamaShawty/status/1590525185199083520,N/A,N/A
1590524869963575297,1341598809906966528,Nolimitdevvo,kpj never seen anyone like fred vanvleet b4 gawd damn,2022-11-09 21:00:54-05:00,N/A,English (en),Twitter for iPhone,1,0,4,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/Nolimitdevvo,https://twitter.com/Nolimitdevvo/status/1590524869963575297,N/A,N/A
1590524797443792896,2341446548,JustEsBaraheni,"I'd wager that Fred VanVleet has the strongest grip pound for pound in the entire NBA 

How do we figure this out?",2022-11-09 21:00:36-05:00,N/A,English (en),TweetDeck,6,0,19,1,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/JustEsBaraheni,https://twitter.com/JustEsBaraheni/status/1590524797443792896,N/A,N/A
1590524718498861057,1355973950522630144,TalkRaptors,A Fred Vanvleet floater? Its over for the league.,2022-11-09 21:00:18-05:00,N/A,English (en),Twitter for iPhone,0,0,4,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/TalkRaptors,https://twitter.com/TalkRaptors/status/1590524718498861057,N/A,N/A
1590524686966091777,715008962,isuhbasschin,Fred VanVleet Floater,2022-11-09 21:00:10-05:00,N/A,Dutch (nl),Twitter for Android,0,0,0,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/isuhbasschin,https://twitter.com/isuhbasschin/status/1590524686966091777,N/A,N/A
1590524561925472256,968447480,gorgexus,Jesus please don’t let Fred VanVleet hit another 3,2022-11-09 20:59:40-05:00,N/A,English (en),Twitter for iPhone,1,0,0,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/gorgexus,https://twitter.com/gorgexus/status/1590524561925472256,N/A,N/A
1590524149675757569,811217901260861440,Sniperbula33,@AnujSha113 Fred vanvleet??? https://t.co/e1tiv2RXMb,2022-11-09 20:58:02-05:00,N/A,Dutch (nl),Twitter for Android,1,0,0,0,N/A,https://twitter.com/Sniperbula33/status/1590524149675757569/photo/1,@AnujSha113 (user_id: 1492310002513678340),replied_to,1,0,5,0,https://twitter.com/Sniperbula33,https://twitter.com/Sniperbula33/status/1590524149675757569,https://twitter.com/AnujSha113,https://twitter.com/AnujSha113/status/1590515050590404610
1590523810230718465,1192538401,MicahTapia,"RT @Ballislife: Undrafted Fred VanVleet played 26 seconds in his NBA debut 6 years ago today. The game was in the middle of 15 DNPs. He continued to work hard and then...

2017: G-League Champion
2019: NBA Champion
2020: Signs 4-Year Deal
2021: Franchise record: PTS in a game
2022: NBA All-Star https://t.co/sCr5bfMivD",2022-11-09 20:56:41-05:00,N/A,English (en),Twitter for iPhone,0,61,0,0,N/A,N/A,@Ballislife (user_id: 17902401),retweeted,1,61,360,9,https://twitter.com/MicahTapia,https://twitter.com/MicahTapia/status/1590523810230718465,https://twitter.com/Ballislife,https://twitter.com/Ballislife/status/1590463708148379648
1590519835267457024,955497471974748166,jdkeyrants,Fred VanVleet channeling his inner kyle lowry 😤 #NBAAllStar,2022-11-09 20:40:53-05:00,N/A,Dutch (nl),Twitter for Android,0,0,0,0,#NBAAllStar,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/jdkeyrants,https://twitter.com/jdkeyrants/status/1590519835267457024,N/A,N/A
1590519641532936192,1130825499146620929,widgeman27,I love Fred VanVleet,2022-11-09 20:40:07-05:00,N/A,English (en),Twitter for iPhone,0,0,0,0,#NBAAllStar,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/widgeman27,https://twitter.com/widgeman27/status/1590519641532936192,N/A,N/A
1590518783608856578,2341446548,JustEsBaraheni,"Y'all know those karate videos where they break the bricks all in one punch? 

They use Fred VanVleet's hands",2022-11-09 20:36:43-05:00,N/A,English (en),TweetDeck,0,0,13,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/JustEsBaraheni,https://twitter.com/JustEsBaraheni/status/1590518783608856578,N/A,N/A
1590518641182769158,46682248,WolstatSun,I want to see Fred VanVleet on Cobra Kai. His hands are like lightning.,2022-11-09 20:36:09-05:00,N/A,English (en),TweetDeck,1,0,4,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/WolstatSun,https://twitter.com/WolstatSun/status/1590518641182769158,N/A,N/A
1590518589140140033,1019142157,Muneeb_AC,"With his 1st rebound tonight, Fred VanVleet has moved up to 20th all-time in Raptors franchise history!

#WeTheNorth",2022-11-09 20:35:56-05:00,N/A,English (en),Twitter for iPhone,0,0,0,0,#WeTheNorth,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/Muneeb_AC,https://twitter.com/Muneeb_AC/status/1590518589140140033,N/A,N/A
1590518563932352513,168891324,WalderSports,"Fred VanVleet channeling his inner Scottie Barnes with a no-look alley-oop lob.

House of Barnes.",2022-11-09 20:35:50-05:00,N/A,English (en),Twitter Web App,1,0,13,0,#WeTheNorth,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/WalderSports,https://twitter.com/WalderSports/status/1590518563932352513,N/A,N/A
1590518402426482689,609576113,GMR_CoachVeal,"RT @Ballislife: Undrafted Fred VanVleet played 26 seconds in his NBA debut 6 years ago today. The game was in the middle of 15 DNPs. He continued to work hard and then...

2017: G-League Champion
2019: NBA Champion
2020: Signs 4-Year Deal
2021: Franchise record: PTS in a game
2022: NBA All-Star https://t.co/sCr5bfMivD",2022-11-09 20:35:12-05:00,N/A,English (en),Twitter for iPhone,0,61,0,0,N/A,N/A,@Ballislife (user_id: 17902401),retweeted,1,61,360,9,https://twitter.com/GMR_CoachVeal,https://twitter.com/GMR_CoachVeal/status/1590518402426482689,https://twitter.com/Ballislife,https://twitter.com/Ballislife/status/1590463708148379648
1590518271656472577,3070838563,RaptorsNationCP,"Why are they giving Fred VanVleet that much space from deep? 🎯

https://t.co/hcTe4zOwdx",2022-11-09 20:34:41-05:00,N/A,English (en),TweetDeck,0,0,5,1,N/A,https://twitter.com/Raptors/status/1590517674789851136/video/1,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/RaptorsNationCP,https://twitter.com/RaptorsNationCP/status/1590518271656472577,N/A,N/A
1590516658619445249,1480719008647241728,mightbechidi,Fred Vanvleet got shit running down his leg,2022-11-09 20:28:16-05:00,N/A,English (en),Twitter Web App,1,0,0,0,N/A,https://twitter.com/Raptors/status/1590517674789851136/video/1,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/mightbechidi,https://twitter.com/mightbechidi/status/1590516658619445249,N/A,N/A
1590512022244167680,1291897527424425989,FrankCostanza88,Is Fred VanVleet going to do anything?,2022-11-09 20:09:51-05:00,N/A,English (en),Twitter for iPhone,3,0,1,0,N/A,https://twitter.com/Raptors/status/1590517674789851136/video/1,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/FrankCostanza88,https://twitter.com/FrankCostanza88/status/1590512022244167680,N/A,N/A
1590511744157614081,1564650724352557058,scottiesHymm,@Bthehawksfan Fred vanvleet with a receding hairline,2022-11-09 20:08:44-05:00,N/A,English (en),Twitter for iPhone,1,0,1,0,N/A,N/A,@Bthehawksfan (user_id: 1585572009513304066),replied_to,1,0,1,0,https://twitter.com/scottiesHymm,https://twitter.com/scottiesHymm/status/1590511744157614081,https://twitter.com/Bthehawksfan,https://twitter.com/Bthehawksfan/status/1590511255902892032
1590511495997456384,512591203,TezTheMan4,"RT @Ballislife: Undrafted Fred VanVleet played 26 seconds in his NBA debut 6 years ago today. The game was in the middle of 15 DNPs. He continued to work hard and then...

2017: G-League Champion
2019: NBA Champion
2020: Signs 4-Year Deal
2021: Franchise record: PTS in a game
2022: NBA All-Star https://t.co/sCr5bfMivD",2022-11-09 20:07:45-05:00,N/A,English (en),Twitter for iPhone,0,61,0,0,N/A,N/A,@Ballislife (user_id: 17902401),retweeted,1,61,360,9,https://twitter.com/TezTheMan4,https://twitter.com/TezTheMan4/status/1590511495997456384,https://twitter.com/Ballislife,https://twitter.com/Ballislife/status/1590463708148379648
1590511306368778242,1590509598976393219,PenguinBet58,"Bets do dia 09/11

NBA
DeMar DeRozan o4,5 Rebounds @ 1,74 1u
Jayson Tatum o 27,5 Points @ 1,83 1u
Buddy Hield o3,5 Triplos @ 1,83 1u
Fred VanVleet o19,5 @ 1,66 1u
Desmond Bane o30,5 P.A.R @ 1,66 1u

CS
Parlay Nouns -1,5. ATK -1,5 @ 1,7 1u
#bet #bettingtips #bettingpicks #CSGObet",2022-11-09 20:07:00-05:00,N/A,English (en),Twitter Web App,0,0,0,0,"#bet
#bettingtips
#bettingpicks
#CSGObet",N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/PenguinBet58,https://twitter.com/PenguinBet58/status/1590511306368778242,N/A,N/A
1590511109257109504,1564793413865725953,nbarumor_bot,"Fred VanVleet vs. Milwaukee: 7 PTS, 30 AST, 10 REB.",2022-11-09 20:06:13-05:00,N/A,Dutch (nl),"Cheap Bots, Done Quick!",0,0,0,0,"#bet
#bettingtips
#bettingpicks
#CSGObet",N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/nbarumor_bot,https://twitter.com/nbarumor_bot/status/1590511109257109504,N/A,N/A
1590509604966117377,2490306378,TyshonHouston5,"RT @Ballislife: Undrafted Fred VanVleet played 26 seconds in his NBA debut 6 years ago today. The game was in the middle of 15 DNPs. He continued to work hard and then...

2017: G-League Champion
2019: NBA Champion
2020: Signs 4-Year Deal
2021: Franchise record: PTS in a game
2022: NBA All-Star https://t.co/sCr5bfMivD",2022-11-09 20:00:14-05:00,N/A,English (en),Twitter for iPhone,0,61,0,0,N/A,N/A,@Ballislife (user_id: 17902401),retweeted,1,61,360,9,https://twitter.com/TyshonHouston5,https://twitter.com/TyshonHouston5/status/1590509604966117377,https://twitter.com/Ballislife,https://twitter.com/Ballislife/status/1590463708148379648
1590508988076261379,711490808206139392,spEUO4HSX1DkA7U,"RT @Ballislife: Undrafted Fred VanVleet played 26 seconds in his NBA debut 6 years ago today. The game was in the middle of 15 DNPs. He continued to work hard and then...

2017: G-League Champion
2019: NBA Champion
2020: Signs 4-Year Deal
2021: Franchise record: PTS in a game
2022: NBA All-Star https://t.co/sCr5bfMivD",2022-11-09 19:57:47-05:00,N/A,English (en),Twitter for iPhone,0,61,0,0,N/A,N/A,@Ballislife (user_id: 17902401),retweeted,1,61,360,9,https://twitter.com/spEUO4HSX1DkA7U,https://twitter.com/spEUO4HSX1DkA7U/status/1590508988076261379,https://twitter.com/Ballislife,https://twitter.com/Ballislife/status/1590463708148379648
1590504895987482625,32443820,Nixxasadler,"RT @Ballislife: Undrafted Fred VanVleet played 26 seconds in his NBA debut 6 years ago today. The game was in the middle of 15 DNPs. He continued to work hard and then...

2017: G-League Champion
2019: NBA Champion
2020: Signs 4-Year Deal
2021: Franchise record: PTS in a game
2022: NBA All-Star https://t.co/sCr5bfMivD",2022-11-09 19:41:32-05:00,N/A,English (en),Twitter for Android,0,61,0,0,N/A,N/A,@Ballislife (user_id: 17902401),retweeted,1,61,360,9,https://twitter.com/Nixxasadler,https://twitter.com/Nixxasadler/status/1590504895987482625,https://twitter.com/Ballislife,https://twitter.com/Ballislife/status/1590463708148379648
1590503917527650305,1577053731249655832,JokirBets,"RT @BenTheBettor: NBA 🏀 

Fred VanVleet over 19.5 points (-130) 3u 

If you guys are looking for a reliable book, I highly recommend to join @EGSportsbook. It’s a great book with fast payouts. https://t.co/ZxtYBmPSvq",2022-11-09 19:37:38-05:00,N/A,English (en),Twitter for iPhone,0,27,0,0,N/A,N/A,@BenTheBettor (user_id: 2778107659),retweeted,5,27,41,1,https://twitter.com/JokirBets,https://twitter.com/JokirBets/status/1590503917527650305,https://twitter.com/BenTheBettor,https://twitter.com/BenTheBettor/status/1590382616062341120
1590503630503043072,1457504192038379533,ElenilzaMourato,"RT @RaptorsBrazil: Raptors hoje x Rockets:

- Fred VanVleet
- Gary Trent Jr
- Scottie Barnes
- OG Anunoby 
- Christian Koloko 

#WeTheNorth https://t.co/rvmtVf8isy",2022-11-09 19:36:30-05:00,N/A,Danish (da),Twitter Web App,0,1,0,0,#WeTheNorth,N/A,@RaptorsBrazil (user_id: 2595042980),retweeted,1,1,14,1,https://twitter.com/ElenilzaMourato,https://twitter.com/ElenilzaMourato/status/1590503630503043072,https://twitter.com/RaptorsBrazil,https://twitter.com/RaptorsBrazil/status/1590495916019941376
1590503375354806272,1848480360,rocktredblood,@hermancarter74 @MorpheusDeZion @DrewJLarson @abbyeddymom @SammyDpsi @d2derrick @OkeezieSportsPT @asoukuptx @cdhthegreat @wash77033 @alanshow @ThatImpGuy @SportsDean @IamWendums @ShowMeTheMorey @JamesPiercey11 @egriffin1 @Marko_The_Polo_ Fred VanVleet potential FA target for #Rockets 2024 🤔,2022-11-09 19:35:29-05:00,N/A,Dutch (nl),Twitter for Android,1,0,1,0,#Rockets,N/A,"@hermancarter74 (user_id: 2954109510)
@MorpheusDeZion (user_id: 414303880)
@DrewJLarson (user_id: 33113486)
@abbyeddymom (user_id: 2839635168)
@SammyDpsi (user_id: 53919841)
@d2derrick (user_id: 631339481)
@OkeezieSportsPT (user_id: 2374500410)
@asoukuptx (user_id: 242589931)
@cdhthegreat (user_id: 258945686)
@wash77033 (user_id: 1301623596503175168)
@alanshow (user_id: 14387793)
@ThatImpGuy (user_id: 1481646387867488258)
@SportsDean (user_id: 265891751)
@IamWendums (user_id: 44815349)
@ShowMeTheMorey (user_id: 62603970)
@JamesPiercey11 (user_id: 1363967395069652992)
@egriffin1 (user_id: 20457240)
@Marko_The_Polo_ (user_id: 1448368726877818888)",replied_to,1,0,0,0,https://twitter.com/rocktredblood,https://twitter.com/rocktredblood/status/1590503375354806272,https://twitter.com/hermancarter74,https://twitter.com/hermancarter74/status/1590497996025696258
1590503313682075650,712083780,Chima_Ozz,"RT @Ballislife: Undrafted Fred VanVleet played 26 seconds in his NBA debut 6 years ago today. The game was in the middle of 15 DNPs. He continued to work hard and then...

2017: G-League Champion
2019: NBA Champion
2020: Signs 4-Year Deal
2021: Franchise record: PTS in a game
2022: NBA All-Star https://t.co/sCr5bfMivD",2022-11-09 19:35:14-05:00,N/A,English (en),Twitter for iPhone,0,61,0,0,N/A,N/A,@Ballislife (user_id: 17902401),retweeted,1,61,360,9,https://twitter.com/Chima_Ozz,https://twitter.com/Chima_Ozz/status/1590503313682075650,https://twitter.com/Ballislife,https://twitter.com/Ballislife/status/1590463708148379648
1590503218689167361,58469078,CampDarryl,"RT @Ballislife: Undrafted Fred VanVleet played 26 seconds in his NBA debut 6 years ago today. The game was in the middle of 15 DNPs. He continued to work hard and then...

2017: G-League Champion
2019: NBA Champion
2020: Signs 4-Year Deal
2021: Franchise record: PTS in a game
2022: NBA All-Star https://t.co/sCr5bfMivD",2022-11-09 19:34:52-05:00,N/A,English (en),Twitter for iPhone,0,61,0,0,N/A,N/A,@Ballislife (user_id: 17902401),retweeted,1,61,360,9,https://twitter.com/CampDarryl,https://twitter.com/CampDarryl/status/1590503218689167361,https://twitter.com/Ballislife,https://twitter.com/Ballislife/status/1590463708148379648
1590502873624088576,152446792,_Smoov6,"RT @Ballislife: Undrafted Fred VanVleet played 26 seconds in his NBA debut 6 years ago today. The game was in the middle of 15 DNPs. He continued to work hard and then...

2017: G-League Champion
2019: NBA Champion
2020: Signs 4-Year Deal
2021: Franchise record: PTS in a game
2022: NBA All-Star https://t.co/sCr5bfMivD",2022-11-09 19:33:29-05:00,N/A,English (en),Twitter for iPhone,0,61,0,0,N/A,N/A,@Ballislife (user_id: 17902401),retweeted,1,61,360,9,https://twitter.com/_Smoov6,https://twitter.com/_Smoov6/status/1590502873624088576,https://twitter.com/Ballislife,https://twitter.com/Ballislife/status/1590463708148379648
